timestamp,wid,email,hpdeathlyhollows1,hpdeathlyhollows1_rt,hpdeathlyhollows1_conf,hpdeathlyhollows1_watched,logan,logan_rt,logan_conf,logan_watched,thehelp,thehelp_rt,thehelp_conf,thehelp_watched,mollysgame,mollysgame_rt,mollysgame_conf,mollysgame_watched,thesocialnetwork,thesocialnetwork_rt,thesocialnetwork_conf,thesocialnetwork_watched,astarisborn,astarisborn_rt,astarisborn_conf,astarisborn_watched,readyplayerone,readyplayerone_rt,readyplayerone_conf,readyplayerone_watched,venom,venom_rt,venom_conf,venom_watched,theequalizer2,theequalizer2_rt,theequalizer2_conf,theequalizer2_watched,foxcatcher,foxcatcher_rt,foxcatcher_conf,foxcatcher_watched,lifeasweknowit,lifeasweknowit_rt,lifeasweknowit_conf,lifeasweknowit_watched,kickass2,kickass2_rt,kickass2_conf,kickass2_watched,sing,sing_rt,sing_conf,sing_watched,passengers,passengers_rt,passengers_conf,passengers_watched,warfortheplanetofapes,warfortheplanetofapes_rt,warfortheplanetofapes_conf,warfortheplanetofapes_watched,thedanishgirl,thedanishgirl_rt,thedanishgirl_conf,thedanishgirl_watched,theniceguys,theniceguys_rt,theniceguys_conf,theniceguys_watched,sanandreas,sanandreas_rt,sanandreas_conf,sanandreas_watched,ageofultron,ageofultron_rt,ageofultron_conf,ageofultron_watched,insidious,insidious_rt,insidious_conf,insidious_watched,theshallows,theshallows_rt,theshallows_conf,theshallows_watched,ozthegreat,ozthegreat_rt,ozthegreat_conf,ozthegreat_watched,johnnyenglishreborn,johnnyenglishreborn_rt,johnnyenglishreborn_conf,johnnyenglishreborn_watched,tombraider,tombraider_rt,tombraider_conf,tombraider_watched,salt,salt_rt,salt_conf,salt_watched,hottubtimemachine,hottubtimemachine_rt,hottubtimemachine_conf,hottubtimemachine_watched,robocop,robocop_rt,robocop_conf,robocop_watched,agooddaytodiehard,agooddaytodiehard_rt,agooddaytodiehard_conf,agooddaytodiehard_watched,ghostrider,ghostrider_rt,ghostrider_conf,ghostrider_watched,inception,inception_rt,inception_conf,inception_watched
9/18/2019,A3T1AU8XOEZZXY,undefined,like,2023.625,4,watched,like,2127.54,5,watched,dislike,2215.665,2,not,dunno,4839.125,2,not,dislike,2095.66,3,not,dunno,3743.345,2,not,like,4855.135,3,watched,dislike,1999.63,5,watched,like,2767.53,4,watched,dunno,4055.31,2,not,dislike,607.87,2,not,like,543.92,5,watched,dunno,3679.49,2,not,dislike,1903.7,4,watched,like,1735.81,4,watched,dunno,2383.575,3,not,dunno,5934.91,3,not,dunno,2615.54,3,not,like,1847.62,5,watched,dunno,3215.49,3,not,like,4991.105,3,watched,like,11309.92,3,watched,like,3319.355,3,not,dunno,4255.22,2,not,dunno,6246.925,3,not,like,2047.69,5,watched,dislike,1135.76,5,watched,dislike,3415.43,4,watched,dislike,3343.475,5,watched,like,3399.44,5,watched
9/18/2019,A3NXT3OVGL7QNR,undefined,like,1111,5,watched,like,448,4,watched,like,2416,4,watched,dunno,5592,3,not,dislike,2448,3,not,dislike,2096,4,not,dislike,4320,4,not,dunno,3136,3,not,like,2416,4,watched,dislike,1952,4,not,like,3920,4,watched,dunno,4024,3,not,dislike,1224,3,not,dunno,992,3,not,dislike,1936,4,not,dislike,2168,4,not,dunno,3720,3,watched,dunno,3344,3,watched,like,784,5,watched,dunno,400,3,watched,like,9360,3,not,dislike,2152,4,not,dunno,2008,3,not,dislike,1912,4,not,like,3009,4,watched,dunno,7680,3,watched,like,7649,3,not,dislike,1224,3,watched,dunno,5472,3,not,dunno,5272,2,watched
9/18/2019,A3T1AU8XOEZZXY,undefined,like,2023.625,4,watched,like,2127.54,5,watched,dislike,2215.665,2,not,dunno,4839.125,2,not,dislike,2095.66,3,not,dunno,3743.345,2,not,like,4855.135,3,watched,dislike,1999.63,5,watched,like,2767.53,4,watched,dunno,4055.31,2,not,dislike,607.87,2,not,like,543.92,5,watched,dunno,3679.49,2,not,dislike,1903.7,4,watched,like,1735.81,4,watched,dunno,2383.575,3,not,dunno,5934.91,3,not,dunno,2615.54,3,not,like,1847.62,5,watched,dunno,3215.49,3,not,like,4991.105,3,watched,like,11309.92,3,watched,like,3319.355,3,not,dunno,4255.22,2,not,dunno,6246.925,3,not,like,2047.69,5,watched,dislike,1135.76,5,watched,dislike,3415.43,4,watched,dislike,3343.475,5,watched,like,3399.44,5,watched
9/18/2019,AJACXA5FC5BYZ,undefined,like,2269.91,5,watched,dislike,1931.98,4,not,dislike,692.6300001,3,not,dunno,7783.595,1,not,like,3115.055,5,watched,dislike,2728.77,2,not,like,781.43,4,not,dislike,2027.79,4,not,dislike,8767.855,5,not,dislike,7254.175,2,not,dunno,8192.085,2,not,like,683.725,5,watched,dislike,3146.24,5,watched,like,932.6000001,3,not,like,2543.505,5,watched,dislike,5359.16,4,not,dunno,7919.405,3,not,like,2977.165,5,watched,dislike,604.7500001,5,watched,like,2632.165,3,not,like,2841.52,5,not,dislike,644.1949999,3,not,like,539.02,5,watched,dislike,2591.465,4,not,like,1207.185,3,not,dislike,4185.935,5,watched,dislike,627.94,4,not,dislike,2647.665,4,not,dislike,570.9,4,not,like,2318.205,5,watched
9/18/2019,A10LLZZHZVGWRW,undefined,like,663.755,5,watched,like,1720.04,5,watched,like,967.9350001,3,watched,dislike,1583.495,5,not,dunno,1607.71,4,watched,dunno,511.975,5,watched,like,287.825,5,watched,dislike,2175.575,5,not,dislike,800.2050001,3,not,dislike,471.765,3,not,dislike,1199.915,5,not,dislike,640.04,4,watched,dislike,871.94,3,not,dunno,376.2000001,5,watched,like,2871.19,4,watched,dunno,887.9,4,not,dislike,839.8099999,3,not,dislike,2223.66,3,not,dunno,422.84,5,watched,dislike,631.605,3,not,dislike,1006.975,3,not,dislike,375.96,5,watched,dislike,1399.71,3,not,dislike,559,3,not,dunno,423.96,5,not,dunno,1855.79,3,watched,dunno,1207.935,5,not,dunno,535.8000001,5,watched,dislike,1167.78,3,not,dislike,1127.295,4,watched
9/18/2019,AW55UQYG2WE34,undefined,like,239.9,1,watched,like,696.085,1,watched,like,695.975,1,watched,like,543.94,1,watched,like,584.28,1,watched,like,328,1,watched,like,583.74,1,watched,like,984.03,1,watched,like,400.04,1,watched,like,831.85,1,watched,like,1344.095,1,watched,like,712.045,1,watched,like,615.97,1,watched,like,1216.045,1,watched,like,711.905,1,watched,like,248.025,1,watched,like,648.22,1,watched,like,488.205,1,watched,like,599.825,1,watched,like,1128.015,1,watched,like,615.97,1,watched,like,840.285,1,watched,like,271.855,1,watched,like,8712.065,1,watched,like,680.145,1,watched,like,303.83,1,watched,like,495.9,1,watched,like,472.09,1,watched,like,216.035,1,watched,like,247.715,1,watched
9/18/2019,A2VZJHT7JO8S6N,undefined,like,3659,4,watched,like,3512,5,watched,dislike,3128,1,not,dislike,2856,1,not,dislike,3388,1,not,dislike,4402,1,not,dislike,8264,1,not,like,4639,3,watched,like,1012,2,watched,dislike,5667,1,not,dislike,6120,1,not,dislike,5929,1,not,dislike,4402,1,not,like,3306,5,watched,like,1808,5,watched,dislike,3591,1,not,dislike,2393,1,not,like,4064,5,watched,like,4950,5,watched,like,3102,3,watched,like,4667,4,watched,dislike,3462,1,not,like,3674,5,watched,like,4976,4,watched,like,3001,5,watched,dislike,4842,1,not,like,3867,3,watched,like,6930,5,watched,dislike,4349,1,not,like,6266,3,watched
9/18/2019,Worker ID: COPIEDAO5FV9HD56FZZ,undefined,like,4366.445,3,watched,like,1049.085,4,watched,like,3662.95,3,watched,dislike,9309.905,1,watched,dislike,4792.405,1,not,like,5298.29,3,not,dunno,7505.285,1,not,like,1983.01,3,watched,like,2427.64,3,watched,like,1084.825,3,not,like,3280.23,4,not,like,2871.335,1,watched,dislike,3609.63,1,not,like,2738.845,4,watched,like,3022.7,2,watched,dislike,3904.03,1,not,like,3903,2,not,like,2890.03,5,watched,like,2204.79,4,watched,dislike,9531.085,1,not,like,2284.505,3,not,dislike,2801.35,2,not,dunno,2738.255,3,not,like,2143.07,4,watched,like,2044.405,3,watched,dunno,3182.995,1,not,like,2063.025,5,watched,like,2906.985,3,watched,like,2774,3,watched,like,1324.885,4,watched
9/18/2019,A1OQIXAU1SEJ4P,undefined,like,1347.735,5,watched,like,2253.26,5,watched,like,470.955,4,watched,like,3375.205,2,not,like,1427.79,5,watched,like,2040.37,4,not,like,2818.815,4,watched,like,3090.18,4,not,dunno,4604.265,1,not,dislike,3805.22,3,not,like,1976.7,3,not,like,2072.02,4,watched,like,1673.29,4,not,like,2364.565,4,not,like,1641.585,4,watched,dislike,3060.34,5,not,dunno,4628.56,1,not,like,1222.755,4,watched,like,3720.395,5,watched,like,3459.525,4,watched,dunno,4389.87,1,not,like,2600.255,3,not,dislike,2922.425,4,not,like,2114.08,3,not,like,877.935,3,not,dislike,3375.225,3,not,like,2384.76,3,not,like,1365.075,5,watched,dislike,1614.485,3,watched,like,5778.085,3,not
9/18/2019,A271V19C06841K,undefined,like,1111.835,5,watched,like,1168.225,5,watched,dislike,1104.05,4,watched,dislike,1312.23,3,watched,dislike,4232.25,5,watched,dislike,1247.91,3,watched,like,1255.58,5,watched,like,1240.005,4,watched,like,1207.97,4,watched,dislike,1720.365,2,not,dislike,1119.98,3,not,dislike,1399.955,4,watched,like,1063.75,5,watched,dislike,1207.865,5,watched,like,1664.045,4,watched,dislike,984.145,5,watched,dislike,1303.91,2,not,dislike,1855.81,3,watched,like,1184.23,5,watched,dislike,1696.265,2,not,dislike,1408.255,3,not,like,575.64,5,watched,dislike,1343.645,3,not,dislike,1431.955,4,watched,dislike,2120.27,3,watched,dislike,1168.205,4,watched,like,560.125,5,watched,dislike,335.95,3,watched,like,543.995,5,watched,like,1495.975,5,watched
9/18/2019,A271V19C06841K,undefined,like,1111.835,5,watched,like,1168.225,5,watched,dislike,1104.05,4,watched,dislike,1312.23,3,watched,dislike,4232.25,5,watched,dislike,1247.91,3,watched,like,1255.58,5,watched,like,1240.005,4,watched,like,1207.97,4,watched,dislike,1720.365,2,not,dislike,1119.98,3,not,dislike,1399.955,4,watched,like,1063.75,5,watched,dislike,1207.865,5,watched,like,1664.045,4,watched,dislike,984.145,5,watched,dislike,1303.91,2,not,dislike,1855.81,3,watched,like,1184.23,5,watched,dislike,1696.265,2,not,dislike,1408.255,3,not,like,575.64,5,watched,dislike,1343.645,3,not,dislike,1431.955,4,watched,dislike,2120.27,3,watched,dislike,1168.205,4,watched,like,560.125,5,watched,dislike,335.95,3,watched,like,543.995,5,watched,like,1495.975,5,watched
9/18/2019,A2AYRL6JWMEMD,undefined,dislike,1128.27,4,watched,like,840.435,3,watched,dislike,984.065,3,watched,like,919.95,4,watched,like,816.675,5,watched,dislike,896.19,1,watched,like,792.49,3,watched,like,896.015,3,watched,like,1480.245,4,watched,like,831.72,5,watched,like,999.92,4,watched,like,1023.74,3,watched,like,1343.81,4,watched,dislike,879.74,3,watched,like,1671.675,4,watched,like,1032.425,4,watched,like,960.61,3,watched,like,960.81,5,watched,like,1463.36,4,watched,dislike,1247.97,4,watched,like,543.245,3,watched,dislike,1000.12,4,watched,like,847.66,3,watched,like,968.22,4,watched,like,999.395,3,watched,like,784.215,4,watched,like,880.12,3,watched,like,807.98,3,watched,dislike,983.44,3,watched,dislike,736.165,4,watched
9/18/2019,A18A6EQEA8MZKD,undefined,dunno,81,5,watched,like,876,5,watched,dislike,1100,2,not,dislike,2206,5,watched,dislike,2228,5,watched,like,1798,5,watched,dislike,1609,5,watched,like,560,5,watched,like,180,1,not,like,1526,4,watched,like,1082,5,watched,dislike,1887,5,watched,like,1018,5,watched,like,1275,5,watched,like,1079,5,watched,like,114,5,watched,dislike,1584,1,not,like,1488,5,watched,like,2200,5,watched,like,1480,5,watched,like,1568,5,watched,like,2136,5,watched,like,544,5,watched,like,1515,5,watched,dislike,13890,5,watched,like,1312,5,not,dislike,2007,5,watched,like,1629,5,watched,like,1328,5,watched,like,1176,5,watched
9/18/2019,A2TLN8489YGY81,undefined,like,2781,5,not,dunno,3078,5,not,dislike,1126,5,not,dislike,11063,5,not,dislike,3547,5,not,dislike,610,5,not,like,1922,5,not,dunno,1423,5,not,dunno,2922,5,not,dislike,1845,5,not,dislike,2562,5,not,dunno,1266,5,not,dislike,1109,5,not,dislike,6734,5,not,dislike,1547,5,not,dislike,6983,5,not,dislike,3577,5,not,dunno,1811,5,not,dunno,1188,5,not,dislike,1171,5,not,dislike,1297,5,not,dislike,1407,5,not,like,1484,5,watched,dislike,3501,5,not,dislike,1187,5,not,dunno,1548,5,not,like,1484,5,watched,like,2156,5,watched,dunno,2438,5,not,dunno,4780,5,not
9/18/2019,AOQZ2B7YSZVQ3,undefined,like,1115.09,3,watched,like,841.8,3,watched,dislike,1188.055,3,watched,dislike,1107.975,3,watched,dislike,1018.085,3,watched,like,1296.88,4,watched,like,2498.935,3,watched,like,1433.065,4,watched,dislike,1589.96,4,watched,dislike,543.11,4,watched,like,3838.95,4,watched,like,1300.04,4,watched,dislike,880.935,4,watched,like,1861.03,5,watched,like,350.075,4,watched,dislike,354.955,3,watched,like,623.745,4,watched,like,844.96,4,watched,like,981.16,3,watched,like,1547.795,2,watched,like,297.105,3,watched,like,700.99,3,watched,like,1009.825,4,watched,like,1008.92,3,watched,like,991.185,2,watched,like,829.725,4,watched,like,754.93,3,watched,like,1218.965,3,watched,like,1679.16,3,watched,like,779.975,2,watched
9/18/2019,A28VE2YSRYE3B8,undefined,like,1171,5,watched,like,1189,5,watched,dislike,3485,4,watched,dislike,1829,4,not,dunno,2328,3,not,like,782,5,watched,dislike,1984,3,watched,like,1329,4,watched,like,766,4,watched,dunno,1984,3,not,dislike,500,4,not,like,2875,5,watched,like,1844,3,watched,dislike,1937,3,watched,dunno,2158,1,not,dislike,1172,4,not,like,1250,5,watched,dislike,2126,4,not,like,1891,5,watched,dislike,376,4,not,dunno,2093,3,not,dislike,3469,4,not,like,3267,1,not,like,1469,4,watched,dislike,1954,4,not,dislike,1500,3,not,like,1703,3,watched,dislike,2655,4,watched,dunno,4922,4,not,like,1375,4,watched
9/18/2019,A2KG59JUICJLP0,undefined,like,2825.145,5,watched,like,1720.195,5,watched,dunno,1840.185,5,not,like,1556.15,5,watched,like,1405.135,5,watched,dislike,893.835,5,watched,like,352.115,5,watched,dislike,1330.16,5,watched,like,1454.275,5,watched,like,247.01,5,watched,dunno,1969.21,2,not,like,1363.145,5,watched,dunno,3267.24,2,not,dislike,526.975,5,watched,like,1228.23,5,watched,dunno,5421.705,5,watched,like,1514.335,5,watched,dunno,1582.11,3,watched,like,1405.98,5,watched,like,1868.185,5,watched,like,1964.18,5,watched,dunno,1444.16,2,not,dislike,2215.29,3,watched,like,2448.375,5,watched,dislike,1403.21,5,watched,like,2876.28,5,watched,dunno,1562.235,1,not,like,1542.195,4,watched,dunno,2400.315,5,not,like,1093.13,5,watched
9/18/2019,A2KG59JUICJLP0,undefined,like,2825.145,5,watched,like,1720.195,5,watched,dunno,1840.185,5,not,like,1556.15,5,watched,like,1405.135,5,watched,dislike,893.835,5,watched,like,352.115,5,watched,dislike,1330.16,5,watched,like,1454.275,5,watched,like,247.01,5,watched,dunno,1969.21,2,not,like,1363.145,5,watched,dunno,3267.24,2,not,dislike,526.975,5,watched,like,1228.23,5,watched,dunno,5421.705,5,watched,like,1514.335,5,watched,dunno,1582.11,3,watched,like,1405.98,5,watched,like,1868.185,5,watched,like,1964.18,5,watched,dunno,1444.16,2,not,dislike,2215.29,3,watched,like,2448.375,5,watched,dislike,1403.21,5,watched,like,2876.28,5,watched,dunno,1562.235,1,not,like,1542.195,4,watched,dunno,2400.315,5,not,like,1093.13,5,watched
9/18/2019,A12IHTKQFQIPD1,undefined,like,558.16,4,watched,like,1629.625,5,watched,dunno,1489.985,1,not,dunno,1391.75,1,not,dislike,3828.94,1,not,dunno,1644.01,1,not,dislike,527.965,4,not,like,1806.08,5,watched,like,1567.78,5,watched,dunno,4442.02,1,not,dislike,2615.845,1,not,like,1748.995,5,watched,dislike,1710.02,1,not,like,773.9649999,5,watched,like,542.065,5,watched,dunno,2303.955,1,not,like,644.03,5,watched,like,641.755,5,watched,dislike,3885.025,5,watched,dunno,3041.99,1,not,dislike,2156.055,1,not,dunno,1487.895,1,not,like,2114.96,3,watched,like,1352.895,5,watched,dunno,1527.98,1,not,like,1642.045,5,watched,dislike,2932.035,3,watched,like,4336.145,5,watched,dislike,7201.025,5,not,like,901.9599999,5,watched
9/18/2019,AZNIEFUIVB2H0,undefined,like,2719,5,watched,like,2797,4,watched,dunno,2328,1,not,dunno,1906,1,not,dunno,5095,1,not,like,3202,5,watched,dunno,4751,1,not,dunno,4438,1,not,dislike,5641,3,watched,dunno,3952,1,not,dunno,3593,1,not,like,1704,5,watched,dunno,1985,1,not,dunno,2516,1,not,dunno,5188,1,not,dunno,1812,1,not,dunno,4046,1,not,dunno,7359,1,not,like,2875,5,watched,dunno,3594,1,not,dunno,5563,1,not,dislike,4625,4,watched,dunno,7952,1,not,dislike,2813,3,watched,dislike,3515,3,watched,like,3531,4,watched,dislike,5204,5,watched,like,531,3,watched,dislike,4048,3,watched,like,3547,5,watched
9/19/2019,A6MWJK1YEY5L2,undefined,like,1871.935,5,watched,like,2047.935,5,watched,dunno,1935.865,5,not,dunno,1552.095,5,not,dunno,7000.415,5,not,dunno,1335.88,5,not,like,1919.875,5,watched,dislike,2224.01,5,watched,dislike,58302.04,4,watched,dislike,2432.105,5,watched,dislike,1919.845,5,watched,like,823.725,5,watched,dunno,1256.145,5,not,like,600.085,5,watched,dislike,1784.035,5,watched,dislike,2383.85,5,not,like,1055.725,5,watched,dunno,1623.74,5,not,like,1647.6,5,watched,like,1655.915,5,watched,dislike,3383.805,5,watched,like,1935.715,5,watched,dislike,448.05,5,watched,like,2943.89,3,watched,like,1768.135,5,watched,like,455.56,4,watched,like,296.055,3,watched,like,2111.84,4,watched,like,488.08,4,watched,like,1943.955,5,watched
